,fecha,nasdaq,dowjones,sp500,vix
963,29.10.2013, 3391.75,15680.35,1771.95,12.37
964,30.10.2013, 3385.38,15618.76,1763.31,12.19
965,31.10.2013, 3377.73,15545.75,1756.54,13.10
966,01.11.2013, 3379.76,15615.55,1761.64,13.39
967,04.11.2013, 3384.75,15639.12,1767.93,13.40
968,05.11.2013, 3388.82,15618.22,1762.97,12.66
969,06.11.2013, 3385.38,15746.88,1770.49,12.26
970,07.11.2013, 3321.41,15593.98,1747.15,12.79
971,08.11.2013, 3366.84,15761.78,1770.61,12.81
972,11.11.2013, 3362.97,15783.10,1771.89,12.98
973,12.11.2013, 3365.22,15750.67,1767.69,13.70
974,13.11.2013, 3405.56,15821.63,1782.00,14.23
975,14.11.2013, 3415.14,15876.22,1790.62,14.55
976,15.11.2013, 3422.58,15961.70,1798.18,14.70
977,18.11.2013, 3388.87,15976.02,1791.53,15.08
978,19.11.2013, 3378.13,15967.03,1787.87,13.79
979,20.11.2013, 3367.17,15900.82,1781.37,13.49
980,21.11.2013, 3402.74,16009.99,1795.85,13.91
981,22.11.2013, 3422.02,16064.77,1804.76,15.42
982,25.11.2013, 3427.49,16072.54,1802.48,15.54
983,26.11.2013, 3445.76,16072.80,1802.75,15.76
984,27.11.2013, 3470.48,16097.33,1807.23,16.03
985,29.11.2013, 3487.82,16086.41,1805.81,16.21
986,02.12.2013, 3481.15,16008.77,1800.90,13.80
987,03.12.2013, 3479.34,15914.62,1795.15,14.15
988,04.12.2013, 3483.01,15889.77,1792.81,13.79
989,05.12.2013, 3477.73,15821.51,1785.03,13.04
990,06.12.2013, 3504.26,16020.20,1805.09,12.48
991,09.12.2013, 3516.17,16025.53,1808.37,12.33
992,10.12.2013, 3514.20,15973.13,1802.62,12.46
993,11.12.2013, 3468.99,15843.53,1782.22,13.56
994,12.12.2013, 3460.29,15739.43,1775.50,13.72
995,13.12.2013, 3456.40,15755.36,1775.32,14.23
996,16.12.2013, 3475.79,15884.57,1786.54,13.76
997,17.12.2013, 3469.32,15875.26,1781.00,13.55
998,18.12.2013, 3509.63,16167.97,1810.65,12.92
999,19.12.2013, 3498.63,16179.08,1809.60,12.87
1000,20.12.2013, 3531.19,16221.14,1818.32,12.89
1001,23.12.2013, 3569.40,16294.61,1827.99,12.14
1002,24.12.2013, 3572.80,16357.55,1833.32,13.28
1003,26.12.2013, 3584.58,16479.88,1842.02,12.28
1004,27.12.2013, 3574.02,16478.41,1841.40,12.28
1005,30.12.2013, 3570.08,16504.29,1841.07,12.53
1006,31.12.2013, 3592.00,16576.66,1848.36,12.44
1007,02.01.2014, 3563.57,16441.35,1831.98,12.87
1008,03.01.2014, 3538.73,16469.99,1831.37,12.84
1009,06.01.2014, 3526.96,16425.10,1826.77,13.77
1010,07.01.2014, 3557.85,16530.94,1837.88,18.14
1011,08.01.2014, 3567.54,16462.74,1837.49,17.42
1012,09.01.2014, 3552.57,16444.76,1838.13,15.80
1013,10.01.2014, 3565.08,16437.05,1842.37,17.35
1014,13.01.2014, 3512.80,16257.94,1819.20,17.29
1015,14.01.2014, 3580.65,16373.86,1838.88,18.41
1016,15.01.2014, 3609.84,16481.94,1848.38,21.44
1017,16.01.2014, 3611.29,16417.01,1845.89,19.11
1018,17.01.2014, 3591.25,16458.56,1838.70,19.95
1019,21.01.2014, 3617.70,16414.44,1843.80,17.23
1020,22.01.2014, 3627.72,16373.34,1844.86,15.29
1021,23.01.2014, 3613.76,16197.35,1828.46,15.26
1022,24.01.2014, 3541.48,15879.11,1790.29,14.51
1023,27.01.2014, 3509.02,15837.88,1781.56,14.30
1024,28.01.2014, 3505.72,15928.56,1792.50,14.14
1025,29.01.2014, 3467.82,15738.79,1774.20,13.57
1026,30.01.2014, 3532.41,15848.61,1794.19,13.87
1027,31.01.2014, 3521.92,15698.85,1782.59,15.50
1028,03.02.2014, 3440.50,15372.80,1741.89,14.79
1029,04.02.2014, 3470.20,15445.24,1755.20,14.68
1030,05.02.2014, 3454.89,15440.23,1751.64,14.23
1031,06.02.2014, 3497.59,15628.53,1773.43,13.67
1032,07.02.2014, 3561.91,15794.08,1797.02,14.35
1033,10.02.2014, 3582.11,15801.79,1799.84,14.04
1034,11.02.2014, 3621.72,15994.77,1819.75,14.00
1035,12.02.2014, 3627.36,15963.94,1819.26,16.00
1036,13.02.2014, 3659.56,16027.59,1829.83,14.10
1037,14.02.2014, 3663.88,16154.39,1838.63,13.89
1038,18.02.2014, 3679.43,16130.40,1840.76,14.21
1039,19.02.2014, 3652.84,16040.56,1828.75,14.11
1040,20.02.2014, 3671.93,16133.23,1839.78,14.20
1041,21.02.2014, 3662.60,16103.30,1836.25,14.80
1042,24.02.2014, 3685.81,16207.14,1847.61,14.47
1043,25.02.2014, 3679.14,16179.66,1845.12,16.22
1044,26.02.2014, 3676.60,16198.41,1845.16,17.82
1045,27.02.2014, 3699.80,16272.65,1854.29,15.64
1046,28.02.2014, 3696.10,16321.71,1859.45,14.52
1047,03.03.2014, 3668.37,16168.03,1845.73,15.12
1048,04.03.2014, 3719.93,16395.88,1873.91,14.52
1049,05.03.2014, 3727.18,16360.18,1873.81,15.00
1050,06.03.2014, 3720.93,16421.89,1877.03,15.09
1051,07.03.2014, 3703.40,16452.72,1878.04,14.02
1052,10.03.2014, 3706.34,16418.68,1877.17,14.93
1053,11.03.2014, 3691.50,16351.25,1867.63,14.62
1054,12.03.2014, 3707.06,16340.08,1868.20,14.41
1055,13.03.2014, 3651.49,16108.89,1846.34,13.88
1056,14.03.2014, 3627.87,16065.67,1841.13,13.10
1057,17.03.2014, 3662.51,16247.22,1858.83,13.09
1058,18.03.2014, 3706.62,16336.19,1872.25,13.37
1059,19.03.2014, 3682.74,16222.17,1860.77,13.96
1060,20.03.2014, 3693.97,16331.05,1872.01,15.57
1061,21.03.2014, 3653.07,16302.77,1866.52,14.89
1062,24.03.2014, 3617.39,16276.69,1857.44,13.82
1063,25.03.2014, 3629.73,16367.88,1865.62,15.89
1064,26.03.2014, 3582.89,16268.99,1852.56,17.03
1065,27.03.2014, 3563.13,16264.23,1849.04,16.11
1066,28.03.2014, 3571.49,16323.06,1857.62,15.61
1067,31.03.2014, 3595.74,16457.66,1872.34,14.18
1068,01.04.2014, 3658.40,16532.61,1885.52,13.36
1069,02.04.2014, 3665.99,16573.00,1890.90,13.25
1070,03.04.2014, 3637.58,16572.55,1888.77,13.19
1071,04.04.2014, 3539.38,16412.71,1865.09,13.27
1072,07.04.2014, 3507.75,16245.87,1845.04,13.32
1073,08.04.2014, 3538.23,16256.14,1851.96,14.06
1074,09.04.2014, 3600.44,16437.18,1872.18,13.97
1075,10.04.2014, 3487.76,16170.22,1833.08,13.71
1076,11.04.2014, 3446.84,16026.75,1815.69,13.41
1077,14.04.2014, 3474.63,16173.24,1830.61,13.25
1078,15.04.2014, 3487.85,16262.56,1842.98,12.91
1079,16.04.2014, 3533.09,16424.85,1862.31,13.29
1080,17.04.2014, 3534.53,16408.54,1864.85,13.80
1081,21.04.2014, 3559.95,16449.25,1871.89,13.40
1082,22.04.2014, 3588.80,16514.37,1879.55,13.43
1083,23.04.2014, 3557.04,16501.65,1875.39,12.92
1084,24.04.2014, 3591.03,16501.65,1878.61,12.23
1085,25.04.2014, 3533.09,16361.46,1863.40,12.13
1086,28.04.2014, 3545.03,16448.74,1869.43,12.17
1087,29.04.2014, 3573.99,16535.37,1878.33,13.17
1088,30.04.2014, 3582.02,16580.84,1883.95,12.44
1089,01.05.2014, 3594.36,16558.87,1883.68,12.42
1090,02.05.2014, 3587.64,16512.89,1881.14,12.96
1091,05.05.2014, 3605.09,16530.55,1884.66,11.91
1092,06.05.2014, 3556.51,16401.02,1867.72,12.03
1093,07.05.2014, 3546.47,16518.54,1878.21,11.36
1094,08.05.2014, 3540.42,16550.97,1875.63,11.51
1095,09.05.2014, 3555.70,16583.34,1878.48,11.68
1096,12.05.2014, 3612.73,16695.47,1896.65,11.57
1097,13.05.2014, 3611.13,16715.44,1897.45,11.40
1098,14.05.2014, 3593.25,16613.97,1888.53,11.58
1099,15.05.2014, 3565.17,16446.81,1870.85,11.87
1100,16.05.2014, 3587.20,16491.31,1877.86,12.08
1101,19.05.2014, 3615.62,16511.86,1885.08,11.68
1102,20.05.2014, 3600.31,16374.31,1872.83,10.73
1103,21.05.2014, 3635.61,16533.06,1888.03,11.15
1104,22.05.2014, 3650.86,16543.08,1892.49,10.99
1105,23.05.2014, 3677.33,16606.27,1900.53,11.60
1106,27.05.2014, 3723.07,16675.50,1911.91,12.56
1107,28.05.2014, 3712.26,16633.18,1909.78,12.18
1108,29.05.2014, 3735.72,16698.74,1920.03,12.65
1109,30.05.2014, 3736.82,16717.17,1923.57,12.06
1110,02.06.2014, 3732.96,16743.63,1924.97,10.61
1111,03.06.2014, 3730.07,16722.34,1924.24,10.62
1112,04.06.2014, 3743.59,16737.53,1927.88,10.85
1113,05.06.2014, 3776.95,16836.11,1940.46,10.98
1114,06.06.2014, 3794.57,16924.28,1949.44,12.13
1115,09.06.2014, 3795.74,16943.10,1951.27,11.59
1116,10.06.2014, 3800.86,16945.92,1950.79,11.63
1117,11.06.2014, 3797.85,16843.88,1943.89,11.26
1118,12.06.2014, 3763.80,16734.19,1930.11,11.57
1119,13.06.2014, 3775.56,16775.74,1936.16,11.15
1120,16.06.2014, 3779.93,16781.01,1937.78,10.82
1121,17.06.2014, 3781.32,16808.49,1941.99,10.32
1122,18.06.2014, 3804.61,16906.62,1956.98,11.33
1123,19.06.2014, 3800.80,16921.46,1959.48,11.98
1124,20.06.2014, 3802.64,16947.08,1962.87,11.65
1125,23.06.2014, 3805.31,16937.26,1962.61,12.59
1126,24.06.2014, 3799.53,16818.13,1949.98,12.08
1127,25.06.2014, 3827.33,16867.51,1959.53,11.82
1128,26.06.2014, 3826.91,16846.13,1957.22,11.96
1129,27.06.2014, 3844.44,16851.84,1960.96,11.00
1130,30.06.2014, 3849.48,16826.60,1960.23,14.54
1131,01.07.2014, 3894.33,16956.07,1973.32,12.06
1132,02.07.2014, 3899.27,16976.24,1974.62,12.81
1133,03.07.2014, 3923.01,17068.26,1985.44,12.24
1134,07.07.2014, 3910.71,17024.21,1977.65,11.52
1135,08.07.2014, 3864.07,16906.62,1963.71,11.84
1136,09.07.2014, 3892.91,16985.61,1972.83,12.69
1137,10.07.2014, 3880.04,16915.07,1964.68,12.56
1138,11.07.2014, 3904.58,16943.81,1967.57,13.28
1139,14.07.2014, 3929.46,17055.42,1977.10,13.33
1140,15.07.2014, 3914.45,17060.68,1973.28,16.95
1141,16.07.2014, 3932.33,17138.20,1981.57,17.03
1142,17.07.2014, 3878.01,16976.81,1958.12,15.12
1143,18.07.2014, 3939.89,17100.18,1978.22,16.87
1144,21.07.2014, 3934.14,17051.73,1973.63,16.37
1145,22.07.2014, 3961.62,17113.54,1983.53,16.66
1146,23.07.2014, 3986.19,17086.63,1987.01,15.77
1147,24.07.2014, 3983.19,17083.80,1987.98,14.23
1148,25.07.2014, 3965.16,16960.57,1978.34,14.13
1149,28.07.2014, 3967.24,16982.59,1978.91,12.90
1150,29.07.2014, 3959.03,16912.11,1969.95,12.42
1151,30.07.2014, 3976.07,16880.36,1970.07,13.15
1152,31.07.2014, 3892.50,16563.30,1930.67,12.32
1153,01.08.2014, 3879.67,16493.37,1925.15,12.21
1154,04.08.2014, 3908.77,16569.28,1938.99,11.78
1155,05.08.2014, 3874.94,16429.47,1920.21,11.76
1156,06.08.2014, 3874.27,16443.34,1920.24,11.47
1157,07.08.2014, 3857.94,16368.27,1909.57,11.70
1158,08.08.2014, 3888.09,16553.93,1931.59,11.63
1159,11.08.2014, 3910.46,16569.98,1936.92,11.78
1160,12.08.2014, 3905.22,16560.54,1933.75,12.05
1161,13.08.2014, 3949.20,16651.80,1946.72,11.98
1162,14.08.2014, 3969.11,16713.58,1955.18,12.25
1163,15.08.2014, 3987.51,16662.91,1955.06,12.36
1164,18.08.2014, 4020.50,16838.74,1971.74,12.64
1165,19.08.2014, 4040.13,16919.59,1981.60,12.09
1166,20.08.2014, 4040.70,16979.13,1986.51,12.66
1167,21.08.2014, 4047.03,17039.49,1992.37,13.50
1168,22.08.2014, 4052.75,17001.22,1988.40,12.88
1169,25.08.2014, 4067.48,17076.87,1997.92,12.80
1170,26.08.2014, 4071.67,17106.70,2000.02,13.31
1171,27.08.2014, 4073.18,17122.01,2000.12,14.12
1172,28.08.2014, 4066.27,17079.57,1996.74,12.73
1173,29.08.2014, 4082.56,17098.45,2003.37,12.65
1174,02.09.2014, 4095.81,17067.56,2002.28,12.03
1175,03.09.2014, 4070.96,17078.28,2000.72,12.11
1176,04.09.2014, 4066.13,17069.58,1997.65,13.69
1177,05.09.2014, 4089.92,17137.36,2007.71,14.93
1178,08.09.2014, 4095.47,17111.42,2001.54,13.27
1179,09.09.2014, 4061.88,17013.87,1988.44,15.64
1180,10.09.2014, 4094.97,17068.71,1995.69,14.85
1181,11.09.2014, 4092.65,17049.00,1997.45,15.98
1182,12.09.2014, 4069.23,16987.51,1985.54,16.31
1183,15.09.2014, 4029.89,17031.14,1984.13,16.71
1184,16.09.2014, 4067.27,17131.97,1998.98,16.16
1185,17.09.2014, 4073.57,17156.85,2001.57,14.55
1186,18.09.2014, 4103.08,17265.99,2011.36,15.46
1187,19.09.2014, 4100.09,17279.74,2010.40,17.20
1188,22.09.2014, 4061.23,17172.68,1994.29,15.11
1189,23.09.2014, 4051.57,17055.87,1982.77,18.76
1190,24.09.2014, 4094.31,17210.06,1998.30,21.24
1191,25.09.2014, 4007.82,16945.80,1965.99,24.64
1192,26.09.2014, 4053.72,17113.15,1982.85,22.79
1193,29.09.2014, 4047.18,17071.22,1977.80,26.25
1194,30.09.2014, 4049.45,17042.90,1972.29,25.20
1195,01.10.2014, 3984.74,16804.71,1946.16,21.99
1196,02.10.2014, 3985.87,16801.05,1946.17,18.57
1197,03.10.2014, 4027.31,17009.69,1967.90,16.08
1198,06.10.2014, 4016.27,16991.91,1964.82,17.87
1199,07.10.2014, 3958.59,16719.39,1935.10,16.53
1200,08.10.2014, 4041.12,16994.22,1968.89,16.11
1201,09.10.2014, 3969.32,16659.25,1928.21,16.04
1202,10.10.2014, 3870.86,16544.10,1906.13,14.39
1203,13.10.2014, 3807.99,16321.07,1874.74,15.15
1204,14.10.2014, 3810.45,16315.19,1877.70,14.52
1205,15.10.2014, 3785.97,16141.74,1862.49,14.03
1206,16.10.2014, 3765.28,16117.24,1862.76,14.73
1207,17.10.2014, 3815.47,16380.41,1886.76,14.89
1208,20.10.2014, 3870.08,16399.67,1904.01,14.17
1209,21.10.2014, 3971.39,16614.81,1941.28,13.67
1210,22.10.2014, 3949.59,16461.32,1927.11,13.12
1211,23.10.2014, 4012.27,16677.90,1950.82,12.67
1212,24.10.2014, 4042.02,16805.41,1964.58,12.92
1213,27.10.2014, 4046.01,16817.94,1961.63,13.02
1214,28.10.2014, 4106.62,17005.75,1985.05,13.79
1215,29.10.2014, 4090.55,16974.31,1982.30,13.31
1216,30.10.2014, 4100.64,17195.42,1994.65,13.99
1217,31.10.2014, 4158.21,17390.52,2018.05,13.86
1218,03.11.2014, 4169.28,17366.24,2017.81,13.96
1219,04.11.2014, 4156.23,17383.84,2012.10,13.58
1220,05.11.2014, 4153.27,17484.53,2023.57,12.90
1221,06.11.2014, 4164.08,17554.47,2031.21,12.62
1222,07.11.2014, 4160.50,17573.93,2031.92,12.25
1223,10.11.2014, 4175.95,17613.74,2038.26,12.07
1224,11.11.2014, 4187.16,17614.90,2039.68,13.33
1225,12.11.2014, 4195.40,17612.20,2038.25,14.29
1226,13.11.2014, 4213.48,17652.79,2039.33,12.85
1227,14.11.2014, 4224.99,17634.74,2039.82,12.47
1228,17.11.2014, 4213.79,17647.75,2041.32,12.38
1229,18.11.2014, 4242.19,17687.82,2051.80,11.82
1230,19.11.2014, 4222.66,17685.73,2048.72,14.21
1231,20.11.2014, 4242.09,17719.00,2052.75,14.89
1232,21.11.2014, 4251.32,17810.06,2063.50,18.53
1233,24.11.2014, 4284.32,17817.90,2069.41,20.08
1234,25.11.2014, 4288.23,17814.94,2067.03,21.08
1235,26.11.2014, 4317.99,17827.75,2072.83,20.42
1236,28.11.2014, 4337.78,17828.24,2067.56,23.57
1237,01.12.2014, 4287.81,17776.80,2053.44,19.44
1238,02.12.2014, 4305.96,17879.55,2066.55,16.81
1239,03.12.2014, 4312.93,17912.62,2074.33,16.49
1240,04.12.2014, 4311.93,17900.10,2071.92,15.25
1241,05.12.2014, 4311.57,17958.79,2075.37,14.80
1242,08.12.2014, 4278.34,17852.48,2060.31,14.37
1243,09.12.2014, 4294.67,17801.20,2059.82,14.50
1244,10.12.2014, 4224.87,17533.15,2026.14,15.06
1245,11.12.2014, 4246.48,17596.34,2035.33,15.92
1246,12.12.2014, 4199.28,17280.83,2002.33,19.20
1247,15.12.2014, 4157.41,17180.84,1989.63,17.79
1248,16.12.2014, 4089.60,17068.87,1972.74,19.92
1249,17.12.2014, 4165.10,17356.87,2012.89,21.12
1250,18.12.2014, 4267.77,17778.15,2061.23,19.31
1251,19.12.2014, 4281.78,17804.80,2070.65,17.01
1252,22.12.2014, 4293.67,17959.44,2078.54,17.55
1253,23.12.2014, 4279.30,18024.17,2082.17,19.60
1254,24.12.2014, 4283.10,18030.21,2081.88,20.56
1255,26.12.2014, 4314.10,18053.71,2088.77,21.48
1256,29.12.2014, 4312.64,18038.23,2090.57,22.39
1257,30.12.2014, 4282.35,17983.07,2080.35,20.95
1258,31.12.2014, 4236.28,17823.07,2058.90,19.89
1259,02.01.2015, 4230.24,17832.99,2058.20,18.85
1260,05.01.2015, 4160.96,17501.65,2020.58,16.40
1261,06.01.2015, 4110.83,17371.64,2002.61,16.66
1262,07.01.2015, 4160.00,17584.52,2025.90,15.52
1263,08.01.2015, 4240.55,17907.87,2062.14,17.22
1264,09.01.2015, 4213.28,17737.37,2044.81,20.44
1265,12.01.2015, 4169.97,17640.84,2028.26,18.76
1266,13.01.2015, 4166.20,17613.68,2023.03,20.97
1267,14.01.2015, 4145.84,17427.09,2011.27,19.43
1268,15.01.2015, 4089.65,17320.71,1992.67,17.33
1269,16.01.2015, 4142.14,17511.57,2019.42,18.33
1270,20.01.2015, 4171.21,17515.23,2022.55,16.85
1271,21.01.2015, 4192.09,17554.28,2032.12,17.29
1272,22.01.2015, 4270.36,17813.98,2063.15,18.55
1273,23.01.2015, 4278.14,17672.60,2051.82,17.23
1274,26.01.2015, 4275.72,17678.70,2057.09,16.96
1275,27.01.2015, 4165.50,17387.21,2029.55,15.34
1276,28.01.2015, 4140.38,17191.37,2002.16,14.69
1277,29.01.2015, 4181.35,17416.85,2021.25,15.80
1278,30.01.2015, 4148.43,17164.95,1994.99,15.45
1279,02.02.2015, 4188.59,17361.04,2020.85,15.29
1280,03.02.2015, 4229.15,17666.40,2050.03,14.30
1281,04.02.2015, 4221.20,17673.02,2041.51,14.56
1282,05.02.2015, 4256.18,17884.88,2062.52,13.69
1283,06.02.2015, 4228.68,17824.29,2055.47,13.84
1284,09.02.2015, 4216.09,17729.21,2046.74,13.91
1285,10.02.2015, 4281.15,17868.76,2068.59,13.34
1286,11.02.2015, 4297.28,17862.14,2068.53,13.04
1287,12.02.2015, 4347.97,17972.38,2088.48,13.86
1288,13.02.2015, 4384.03,18019.35,2096.99,14.23
1289,17.02.2015, 4385.34,18047.58,2100.34,14.04
1290,18.02.2015, 4390.91,18029.85,2099.68,15.20
1291,19.02.2015, 4411.86,17985.77,2097.45,15.06
1292,20.02.2015, 4443.05,18140.44,2110.30,16.69
1293,23.02.2015, 4449.49,18116.84,2109.66,16.87
1294,24.02.2015, 4451.03,18209.19,2115.48,15.42
1295,25.02.2015, 4440.59,18224.57,2113.86,16.00
1296,26.02.2015, 4462.27,18214.42,2110.74,15.61
1297,27.02.2015, 4440.67,18132.70,2104.50,15.66
1298,02.03.2015, 4483.05,18288.63,2117.39,13.97
1299,03.03.2015, 4458.78,18203.37,2107.78,14.07
1300,04.03.2015, 4445.36,18096.90,2098.53,13.02
1301,05.03.2015, 4452.06,18135.72,2101.04,13.41
1302,06.03.2015, 4399.23,17856.78,2071.26,13.62
1303,09.03.2015, 4412.99,17995.72,2079.43,15.44
1304,10.03.2015, 4329.08,17662.94,2044.16,15.80
1305,11.03.2015, 4305.38,17635.39,2040.24,15.07
1306,12.03.2015, 4336.23,17895.22,2065.95,14.51
1307,13.03.2015, 4314.90,17749.31,2053.40,15.29
1308,16.03.2015, 4370.47,17977.42,2081.19,15.11
1309,17.03.2015, 4375.62,17849.08,2074.28,14.67
1310,18.03.2015, 4422.50,18076.19,2099.50,14.74
1311,19.03.2015, 4426.82,17959.03,2089.27,14.78
1312,20.03.2015, 4458.54,18127.65,2108.10,13.98
1313,23.03.2015, 4445.54,18116.04,2104.42,13.09
1314,24.03.2015, 4430.98,18011.14,2091.50,12.58
1315,25.03.2015, 4329.29,17718.54,2061.05,13.94
1316,26.03.2015, 4315.26,17678.23,2056.15,13.67
1317,27.03.2015, 4332.86,17712.66,2061.02,12.84
1318,30.03.2015, 4382.82,17976.31,2086.24,12.60
1319,31.03.2015, 4333.69,17776.12,2067.89,13.89
1320,01.04.2015, 4311.26,17698.18,2059.69,13.30
1321,02.04.2015, 4316.01,17763.24,2066.96,13.25
1322,06.04.2015, 4350.98,17880.85,2080.62,12.71
1323,07.04.2015, 4344.08,17875.42,2076.33,12.48
1324,08.04.2015, 4375.96,17902.51,2081.90,12.29
1325,09.04.2015, 4403.95,17958.73,2091.18,13.12
1326,10.04.2015, 4422.02,18057.65,2102.06,12.41
1327,13.04.2015, 4409.21,17977.04,2092.43,13.39
1328,14.04.2015, 4397.65,18036.70,2095.84,14.55
1329,15.04.2015, 4424.53,18112.61,2106.63,12.70
1330,16.04.2015, 4418.83,18105.77,2104.99,12.85
1331,17.04.2015, 4351.80,17826.30,2081.18,14.31
1332,20.04.2015, 4417.40,18034.93,2100.40,15.15
1333,21.04.2015, 4435.98,17949.59,2097.29,15.13
1334,22.04.2015, 4460.81,18038.27,2107.96,12.86
1335,23.04.2015, 4477.07,18058.69,2112.93,13.85
1336,24.04.2015, 4536.78,18080.14,2117.69,13.86
1337,27.04.2015, 4525.03,18037.97,2108.92,13.76
1338,28.04.2015, 4515.27,18110.14,2114.76,12.74
1339,29.04.2015, 4488.15,18035.53,2106.85,12.38
1340,30.04.2015, 4414.25,17840.52,2085.51,12.73
1341,01.05.2015, 4479.06,18024.06,2108.29,12.85
1342,04.05.2015, 4482.61,18070.40,2114.49,12.88
1343,05.05.2015, 4409.39,17928.20,2089.46,12.11
1344,06.05.2015, 4379.75,17841.98,2080.15,12.13
1345,07.05.2015, 4401.55,17924.06,2088.00,14.06
1346,08.05.2015, 4458.65,18191.11,2116.10,13.27
1347,11.05.2015, 4438.64,18105.17,2105.33,13.31
1348,12.05.2015, 4420.65,18068.23,2099.12,13.84
1349,13.05.2015, 4426.56,18060.49,2098.48,13.97
1350,14.05.2015, 4495.04,18252.24,2121.10,14.24
1351,15.05.2015, 4494.29,18272.56,2122.73,13.66
1352,18.05.2015, 4512.95,18298.88,2129.20,14.71
1353,19.05.2015, 4503.72,18312.39,2127.83,14.21
1354,20.05.2015, 4505.30,18285.40,2125.85,15.29
1355,21.05.2015, 4529.47,18285.74,2130.82,14.47
1356,22.05.2015, 4527.16,18232.02,2126.06,13.22
1357,26.05.2015, 4472.96,18041.54,2104.20,12.85
1358,27.05.2015, 4546.06,18162.99,2123.48,13.78
1359,28.05.2015, 4535.66,18126.12,2120.79,15.39
1360,29.05.2015, 4508.25,18010.68,2107.39,14.81
1361,01.06.2015, 4521.85,18040.37,2111.73,14.50
1362,02.06.2015, 4508.89,18011.94,2109.60,13.19
1363,03.06.2015, 4519.86,18076.27,2114.07,13.96
1364,04.06.2015, 4487.03,17905.58,2095.84,12.74
1365,05.06.2015, 4477.19,17849.46,2092.83,12.11
1366,08.06.2015, 4431.52,17766.55,2079.28,13.26
1367,09.06.2015, 4427.61,17764.04,2080.15,14.01
1368,10.06.2015, 4485.46,18000.40,2105.20,14.02
1369,11.06.2015, 4488.47,18039.37,2108.86,18.85
1370,12.06.2015, 4453.79,17898.84,2094.11,18.23
1371,15.06.2015, 4432.92,17791.17,2084.43,16.09
1372,16.06.2015, 4455.90,17904.48,2096.29,16.79
1373,17.06.2015, 4468.98,17935.74,2100.44,17.01
1374,18.06.2015, 4531.85,18115.84,2121.24,16.09
1375,19.06.2015, 4513.42,18015.95,2109.99,19.66
1376,22.06.2015, 4544.04,18119.78,2122.85,19.97
1377,23.06.2015, 4548.74,18144.07,2124.20,16.83
1378,24.06.2015, 4524.60,17966.07,2108.58,13.90
1379,25.06.2015, 4514.01,17890.36,2102.31,13.37
1380,26.06.2015, 4484.28,17946.68,2101.49,13.23
1381,29.06.2015, 4379.86,17596.35,2057.64,12.11
1382,30.06.2015, 4396.76,17619.51,2063.11,11.95
1383,01.07.2015, 4429.23,17757.91,2077.42,12.25
1384,02.07.2015, 4433.39,17730.11,2076.78,12.22
1385,06.07.2015, 4418.66,17683.58,2068.76,12.12
1386,07.07.2015, 4429.06,17776.91,2081.34,12.64
1387,08.07.2015, 4351.58,17515.42,2046.68,13.74
1388,09.07.2015, 4352.03,17548.62,2051.31,15.60
1389,10.07.2015, 4420.15,17760.41,2076.62,13.44
1390,13.07.2015, 4494.47,17977.68,2099.60,12.50
1391,14.07.2015, 4523.47,18053.58,2108.95,12.13
1392,15.07.2015, 4528.36,18050.17,2107.40,12.12
1393,16.07.2015, 4594.90,18120.25,2124.29,12.56
1394,17.07.2015, 4661.60,18086.45,2126.64,13.00
1395,20.07.2015, 4679.68,18100.41,2128.28,12.51
1396,21.07.2015, 4674.40,17919.29,2119.21,13.77
1397,22.07.2015, 4623.24,17851.04,2114.15,13.39
1398,23.07.2015, 4602.83,17731.92,2102.15,12.23
1399,24.07.2015, 4557.38,17568.53,2079.65,13.71
1400,27.07.2015, 4519.09,17440.59,2067.64,13.61
1401,28.07.2015, 4560.23,17630.27,2093.25,13.49
1402,29.07.2015, 4581.60,17751.39,2108.57,12.83
1403,30.07.2015, 4598.59,17745.98,2108.63,13.02
1404,31.07.2015, 4588.91,17689.86,2103.84,13.79
1405,03.08.2015, 4580.46,17598.20,2098.04,15.25
1406,04.08.2015, 4567.47,17550.69,2093.32,19.14
1407,05.08.2015, 4602.24,17540.47,2099.84,28.03
1408,06.08.2015, 4528.51,17419.75,2083.56,40.74
1409,07.08.2015, 4520.08,17373.38,2077.57,36.02
1410,10.08.2015, 4573.11,17615.17,2104.18,30.32
1411,11.08.2015, 4513.99,17402.84,2084.07,26.10
1412,12.08.2015, 4528.19,17402.51,2086.05,26.05
1413,13.08.2015, 4519.32,17408.25,2083.39,28.43
1414,14.08.2015, 4530.74,17477.40,2091.54,31.40
1415,17.08.2015, 4566.37,17545.18,2102.44,26.09
1416,18.08.2015, 4542.07,17511.34,2096.92,25.61
1417,19.08.2015, 4510.90,17348.73,2079.61,27.80
1418,20.08.2015, 4385.13,16990.69,2035.73,24.90
1419,21.08.2015, 4197.27,16459.75,1970.89,26.23
1420,24.08.2015, 4038.60,15871.35,1893.21,24.37
1421,25.08.2015, 4016.32,15666.44,1867.61,23.20
1422,26.08.2015, 4219.60,16285.51,1940.51,24.25
1423,27.08.2015, 4324.82,16654.77,1987.66,22.54
1424,28.08.2015, 4329.12,16643.01,1988.87,21.35
1425,31.08.2015, 4274.58,16528.03,1972.18,21.14
1426,01.09.2015, 4142.63,16058.35,1913.85,22.28
1427,02.09.2015, 4256.23,16351.38,1948.86,20.14
1428,03.09.2015, 4234.65,16374.76,1951.13,22.44
1429,04.09.2015, 4184.72,16102.38,1921.22,22.13
